name,price,speed,modules,price_per_gb,color,first_word_latency,cas_latency
Kingston KVR16R11D8/4HC 4 GB,29.95,"3,1600","1,4",7.487,Green,13.75,11.0
Kingston KVR16R11D8/8I 8 GB,76.94,"3,1600","1,8",9.617,Green,13.75,11.0
Kingston KVR16R11D8L/8 8 GB,59.99,"3,1600","1,8",7.499,Green,13.75,11.0
Kingston KVR16R11S4/4 4 GB,,"3,1600","1,4",,Green,13.75,11.0
Kingston KVR16R11S4/8HA 8 GB,,"3,1600","1,8",,Green,13.75,11.0
Kingston KVR16R11S4K3/24 24 GB,,"3,1600","3,8",,Green,13.75,11.0
Kingston KVR16R11S4K4/16 16 GB,,"3,1600","4,4",,Green,13.75,11.0
Kingston KVR16R11S4K4/32I 32 GB,,"3,1600","4,8",,Green,13.75,11.0
Kingston KVR16R11S8/4 4 GB,19.5,"3,1600","1,4",4.875,Green,13.75,11.0
Kingston KVR16R11D8/8KF 8 GB,57.98,"3,1600","1,8",7.247,Green,13.75,11.0
Kingston KVR16R11D8K4/32I 32 GB,230.64,"3,1600","4,8",,Green,13.75,11.0
Kingston KVR16R11S4/4HE 4 GB,,"3,1600","1,4",,Green,13.75,11.0
Kingston KVR16R11S4/8I 8 GB,42.74,"3,1600","1,8",5.343,Green,13.75,11.0
Kingston KVR16R11S8/2 2 GB,,"3,1600","1,2",,Green,13.75,11.0
Kingston KVR16R11S4/8 8 GB,47.8,"3,1600","1,8",5.975,Green,13.75,11.0
Kingston KVR16R11D8K4/16 16 GB,,"3,1600","4,4",,Green,13.75,11.0
Kingston KVR16R11D4/8HE 8 GB,,"3,1600","1,8",,Green,13.75,11.0
Kingston KVR16R11D4/8HC 8 GB,29.44,"3,1600","1,8",3.68,Green,13.75,11.0
Kingston KVR16R11D4/8 8 GB,18.97,"3,1600","1,8",2.371,Green,13.75,11.0
Kingston KVR16LSE11/8KF 8 GB,,"3,1600","1,8",,Green,13.75,11.0
Kingston KVR16LSE11/8 8 GB,47.0,"3,1600","1,8",5.875,Green,13.75,11.0
Kingston KVR16LR11S8K3/12 12 GB,,"3,1600","3,4",,Green,13.75,11.0
Kingston KVR16LR11S8/4I 4 GB,,"3,1600","1,4",,Green,13.75,11.0
Kingston KVR16LR11S8/4EF 4 GB,,"3,1600","1,4",,Green,13.75,11.0
Kingston KVR16LR11S8/4 4 GB,56.38,"3,1600","1,4",14.095,Green,13.75,11.0
Kingston KVR16LR11S4L/8 8 GB,,"3,1600","1,8",,Green,13.75,11.0
Kingston KVR16LR11S4K4/32I 32 GB,,"3,1600","4,8",,Green,13.75,11.0
Kingston KVR16LR11S4/8I 8 GB,,"3,1600","1,8",,Green,13.75,11.0
Kingston KVR16LR11S4/8 8 GB,,"3,1600","1,8",,Green,13.75,11.0
Kingston KVR16LR11D8K4/32I 32 GB,199.99,"3,1600","4,8",6.25,Green,13.75,11.0
Kingston KVR16LR11D8K4/32 32 GB,,"3,1600","4,8",,Green,13.75,11.0
Kingston KVR16LR11D8K3/24I 24 GB,,"3,1600","3,8",,Green,13.75,11.0
Kingston KVR16LR11D8K3/24 24 GB,,"3,1600","3,8",,Green,13.75,11.0
Kingston KVR16LR11D8/8KF 8 GB,,"3,1600","1,8",,Green,13.75,11.0
Kingston KVR16LR11D8/8I 8 GB,,"3,1600","1,8",,Green,13.75,11.0
Kingston KVR16LR11D8/8 8 GB,,"3,1600","1,8",,Green,13.75,11.0
Kingston KVR16LR11D4L/16 16 GB,,"3,1600","1,16",,Green,13.75,11.0
Kingston KVR16LR11D4K3/48 48 GB,,"3,1600","3,16",,Green,13.75,11.0
Kingston KVR16LR11D4/8 8 GB,,"3,1600","1,8",,Green,13.75,11.0
Kingston KVR16LR11D4/16I 16 GB,,"3,1600","1,16",,Green,13.75,11.0
Kingston KVR16LR11D4/16 16 GB,22.55,"3,1600","1,16",1.409,Green,13.75,11.0
Kingston KVR16LL11Q4/32 32 GB,,"3,1600","1,32",,White,13.75,11.0
Kingston KVR16LE11S8/4KF 4 GB,32.58,"3,1600","1,4",8.145,Green,13.75,11.0
Kingston KVR16LE11S8/4I 4 GB,,"3,1600","1,4",,Green,13.75,11.0
Kingston KVR16LE11S8/4EF 4 GB,,"3,1600","1,4",,Green,13.75,11.0
Kingston KVR16LE11S8/4 4 GB,45.43,"3,1600","1,4",11.357,Green,13.75,11.0
Kingston KVR16LE11L/8 8 GB,58.88,"3,1600","1,8",7.36,Green,13.75,11.0
Kingston KTL-TS316S/8G 8 GB,,"3,1600","1,8",,Green,13.75,11.0
Kingston KTM-SX316ES/4G 4 GB,,"3,1600","1,4",,Green,13.75,11.0
Kingston KTM-SX316LLVS/8G 8 GB,,"3,1600","1,8",,Green,13.75,11.0
Kingston KTM-SX316S8/4G 4 GB,,"3,1600","1,4",,Green,13.75,11.0
Kingston KTM-SX316S/8G 8 GB,54.37,"3,1600","1,8",6.796,Green,13.75,11.0
Kingston KVR1066D3S8E7S/2G 2 GB,19.98,"3,1066","1,2",9.99,Green,13.133,7.0
Kingston KVR1333D3D4R9S/4GED 4 GB,29.08,"3,1333","1,4",7.27,Green,13.503,9.0
Kingston KVR1333D3D4R9S/8G 8 GB,39.9,"3,1333","1,8",4.987,Green,13.503,9.0
Kingston KVR1333D3D4R9SK2/16G 16 GB,74.5,"3,1333","2,8",4.656,Green,13.503,9.0
Kingston KVR1333D3D8R9S/4G 4 GB,,"3,1333","1,4",,Green,13.503,9.0
Kingston KVR1333D3D8R9SK2/8G 8 GB,,"3,1333","2,4",,Green,13.503,9.0
Kingston KVR1333D3D8R9SL/4G 4 GB,,"3,1333","1,4",,Green,13.503,9.0
Kingston KVR1333D3E9S/8G 8 GB,39.07,"3,1333","1,8",4.884,Green,13.503,9.0
Kingston KVR1333D3E9SK2/8G 8 GB,29.37,"3,1333","2,4",3.671,Green,13.503,9.0
Kingston KVR1333D3E9SK3/12G 12 GB,,"3,1333","3,4",,Green,13.503,9.0
Kingston KVR1333D3E9SK3/24G 24 GB,104.99,"3,1333","3,8",4.375,Green,13.503,9.0
Kingston KVR1333D3LD8R9S/4G 4 GB,,"3,1333","1,4",,Green,13.503,9.0
Kingston KVR1333D3LQ8R9S/8G 8 GB,,"3,1333","1,8",,Green,13.503,9.0
Kingston KVR1333D3Q8R9S/8G 8 GB,28.95,"3,1333","1,8",3.619,Green,13.503,9.0
Kingston KVR1333D3S4R9S/4G 4 GB,,"3,1333","1,4",,Green,13.503,9.0
Kingston KVR1333D3S8R9S/2G 2 GB,11.99,"3,1333","1,2",5.995,Green,13.503,9.0
Kingston KVR13E9/2I 2 GB,43.61,"3,1333","1,2",21.805,Green,13.503,9.0
Kingston KVR13E9/4I 4 GB,28.99,"3,1333","1,4",7.247,Green,13.503,9.0
Kingston KVR13E9/8I 8 GB,60.97,"3,1333","1,8",7.621,Green,13.503,9.0
Kingston KVR13E9K2/16I 16 GB,,"3,1333","2,8",,Green,13.503,9.0
Kingston KVR13E9K3/24I 24 GB,,"3,1333","3,8",,Green,13.503,9.0
Kingston KVR13LE9S8/4 4 GB,,"3,1333","1,4",,Green,13.503,9.0
Kingston KVR13LE9S8/4EF 4 GB,28.99,"3,1333","1,4",7.247,Green,13.503,9.0
Kingston KVR13LL9Q4/32I 32 GB,,"3,1333","1,32",,White,13.503,9.0
Kingston KVR13LR9D4/16 16 GB,39.99,"3,1333","1,16",2.499,Green,13.503,9.0
Kingston KVR13LR9D4/16HA 16 GB,48.99,"3,1333","1,16",3.062,Green,13.503,9.0
Kingston KVR13LR9D4/16I 16 GB,43.83,"3,1333","1,16",2.739,Green,13.503,9.0
Kingston KVR13LR9D4/8HE 8 GB,,"3,1333","1,8",,Green,13.503,9.0
Kingston KVR13LR9D4/8I 8 GB,,"3,1333","1,8",,Green,13.503,9.0
Kingston KVR13LR9D4K3/48I 48 GB,,"3,1333","3,16",,Green,13.503,9.0
Kingston KVR13LR9D4K4/64I 64 GB,,"3,1333","4,16",,Green,13.503,9.0
Kingston KVR13LR9D8/8 8 GB,,"3,1333","1,8",,Green,13.503,9.0
Kingston KVR13LR9D8/8EF 8 GB,,"3,1333","1,8",,Green,13.503,9.0
Kingston KVR13LR9D8K3/12 12 GB,,"3,1333","3,4",,Green,13.503,9.0
Kingston KVR13LR9D8K4/16 16 GB,,"3,1333","4,4",,Green,13.503,9.0
Kingston KVR13LR9Q4/32 32 GB,,"3,1333","1,32",,Beige,13.503,9.0
Kingston KVR13LR9Q8/16 16 GB,,"3,1333","1,16",,Green,13.503,9.0
Kingston KVR13LR9Q8/16EF 16 GB,,"3,1333","1,16",,Green,13.503,9.0
Kingston KVR13LR9S4/4 4 GB,,"3,1333","1,4",,Green,13.503,9.0
Kingston KVR13LR9S4/8 8 GB,24.99,"3,1333","1,8",3.124,Green,13.503,9.0
Kingston KVR13LR9S4/8HA 8 GB,28.99,"3,1333","1,8",3.624,Green,13.503,9.0
Kingston KVR13LR9S4K4/16 16 GB,,"3,1333","4,4",,Green,13.503,9.0
Kingston KVR13LR9S4L/8 8 GB,,"3,1333","1,8",,Green,13.503,9.0
Kingston KVR13LR9S8/2 2 GB,,"3,1333","1,2",,Green,13.503,9.0
Kingston KVR13LR9S8/4 4 GB,,"3,1333","1,4",,Green,13.503,9.0
Kingston KVR13LR9S8/4EF 4 GB,,"3,1333","1,4",,Green,13.503,9.0
Kingston KVR13LR9S8K4/8 8 GB,,"3,1333","4,2",,Green,13.503,9.0
Kingston KVR13LSE9/8 8 GB,120.0,"3,1333","1,8",15.0,Green,13.503,9.0
Kingston KVR13LSE9S8/4 4 GB,,"3,1333","1,4",,Green,13.503,9.0
Kingston KVR13R9D4/16 16 GB,32.93,"3,1333","1,16",2.058,Green,13.503,9.0
Kingston KVR13R9D4/16I 16 GB,44.99,"3,1333","1,16",2.812,Green,13.503,9.0
Kingston KVR13R9D4/8I 8 GB,44.6,"3,1333","1,8",5.575,Green,13.503,9.0
Kingston KVR13R9D4K2/32I 32 GB,,"3,1333","2,16",,Green,13.503,9.0
Kingston KVR13R9D4K3/48 48 GB,98.99,"3,1333","3,16",2.062,Green,13.503,9.0
Kingston KVR13R9D4K3/48I 48 GB,98.99,"3,1333","3,16",2.062,Green,13.503,9.0
Kingston KVR13R9D4K4/64 64 GB,,"3,1333","4,16",,Green,13.503,9.0
Kingston KVR13R9D4K4/64I 64 GB,,"3,1333","4,16",,Green,13.503,9.0
Kingston KVR13R9D8/8 8 GB,59.81,"3,1333","1,8",7.476,Green,13.503,9.0
Kingston KVR13R9S4/4I 4 GB,15.33,"3,1333","1,4",3.833,Green,13.503,9.0
Kingston KVR13R9S4L/8 8 GB,,"3,1333","1,8",,Green,13.503,9.0
Kingston KVR16E11/2 2 GB,,"3,1600","1,2",,Green,13.75,11.0
Kingston KVR16E11/4 4 GB,29.93,"3,1600","1,4",7.482,Green,13.75,11.0
Kingston KVR16E11/8EF 8 GB,,"3,1600","1,8",,Green,13.75,11.0
Kingston KVR16E11/8I 8 GB,45.0,"3,1600","1,8",5.625,Green,13.75,11.0
Kingston KVR16E11K3/24 24 GB,,"3,1600","3,8",,Green,13.75,11.0
Kingston KVR16E11K4/32I 32 GB,,"3,1600","4,8",,Green,13.75,11.0
Kingston KVR16E11S8/4EF 4 GB,,"3,1600","1,4",,Green,13.75,11.0
Kingston KVR16LE11/8EF 8 GB,,"3,1600","1,8",,Green,13.75,11.0
Kingston KVR16LE11L/4 4 GB,,"3,1600","1,4",,Green,13.75,11.0
Mushkin Proline 8 GB,29.78,"3,1333","1,8",3.723,Silver,13.503,9.0
Mushkin Proline 16 GB,73.67,"3,1333","1,16",4.604,Green,13.503,9.0
Mushkin Proline 16 GB,47.23,"3,1333","1,16",2.952,Blue,13.503,9.0
Mushkin Proline 4 GB,,"3,1866","1,4",,Green,13.934,13.0
Mushkin Proline 8 GB,47.99,"3,1866","1,8",5.999,Green,13.934,13.0
Crucial CT102472BD1339 8 GB,34.99,"3,1333","1,8",4.374,Green,13.503,9.0
Crucial CT2K4G3ERSLD81339 8 GB,,"3,1333","2,4",,Green,13.503,9.0
Crucial CT2K4G3ERVLD81339 8 GB,,"3,1333","2,4",,Green,13.503,9.0
Crucial CT2K8G3ERSLD41339 16 GB,,"3,1333","2,8",,Green,13.503,9.0
Crucial CT2K8G3ERSLD81339 16 GB,,"3,1333","2,8",,Green,13.503,9.0
Crucial CT2KIT25672BD1339 4 GB,,"3,1333","2,2",,Green,13.503,9.0
Crucial CT2KIT51272BD1339 8 GB,,"3,1333","2,4",,Green,13.503,9.0
Crucial CT3K16G3ERSLD41339 48 GB,,"3,1333","3,16",,Green,13.503,9.0
Crucial CT3K2G3ERSLD81339 6 GB,,"3,1333","3,2",,Green,13.503,9.0
Crucial CT3K4G3ERSLD81339 12 GB,,"3,1333","3,4",,Green,13.503,9.0
Crucial CT3K4G3ERVLD81339 12 GB,,"3,1333","3,4",,Green,13.503,9.0
Crucial CT3KIT51272BD1339 12 GB,,"3,1333","3,4",,Green,13.503,9.0
Crucial CT4G3ERSLD81339 4 GB,,"3,1333","1,4",,Green,13.503,9.0
Crucial CT4G3ERVLD81339 4 GB,,"3,1333","1,4",,Green,13.503,9.0
Crucial CT51272BD1339 4 GB,,"3,1333","1,4",,Green,13.503,9.0
Crucial CT51272BV1339 4 GB,,"3,1333","1,4",,Green,13.503,9.0
Crucial CT8G3ERSLD81339 8 GB,,"3,1333","1,8",,Green,13.503,9.0
Crucial CT8G4RFD8213 8 GB,26.99,"4,2133","1,8",3.374,Black / Green,14.065,15.0
Mushkin Stealth 4 GB,,"3,1600","1,4",,Black / Yellow,11.25,9.0
Mushkin Essentials 8 GB,17.36,"3,1600","1,8",2.17,Black / Green,13.75,11.0
Avexir Raiden 16 GB,,"3,1600","2,8",,Black / Blue,12.5,10.0
Avexir Core 4 GB,,"3,1600","1,4",,Black / Red,13.75,11.0
Avexir Blitz 8 GB,,"3,2400","2,4",,Green / Silver,8.333,10.0
Kingston D1G72L131 8 GB,,"3,1600","1,8",,Black / Green,13.75,11.0
Kingston KVR16R11S8K4/16 16 GB,,"3,1600","4,4",,Black / Green,13.75,11.0
ADATA AX4U3200W4G16-QGZ 16 GB,,"4,3200","4,4",,Gold,10.0,16.0
Kingston HX318LS11IB/4 4 GB,,"3,1866","1,4",,Black / White,11.79,11.0
Kingston HX318LS11IB/8 8 GB,,"3,1866","1,8",,Black / White,11.79,11.0
Kingston HX318LS11IBK2/16 16 GB,,"3,1866","2,8",,Black / White,11.79,11.0
Kingston HX318LS11IBK2/8 8 GB,,"3,1866","2,4",,Black / White,11.79,11.0
Kingston HX424C12PBK4/32 32 GB,,"4,2400","4,8",,Black,10.0,12.0
Kingston HX428C14PBK4/32 32 GB,,"4,2800","4,8",,Black,10.0,14.0
Kingston HX430C15PBK4/32 32 GB,,"4,3000","4,8",,Black,10.0,15.0
Wintec Server 16 GB,,"3,1600","2,8",,Black / Green,13.75,11.0
EVGA SSC 8 GB,,"3,2133","2,4",,Black,10.314,11.0
Corsair CM3X8GSDKIT1066 8 GB,,"3,1066","2,4",,Black / Green,16.886,9.0
Corsair CMV2GX3M1C1600C11 2 GB,,"3,1600","1,2",,Black / Green,13.75,11.0
Kingston D1G72M151 8 GB,,"4,2133","1,8",,Black / Green,14.065,15.0
Kingston HX321LS11IB2/4 4 GB,,"3,2133","1,4",,Black / Silver,10.314,11.0
Kingston KTD-PE421LQ/32G 32 GB,,"4,2133","1,32",,Black / Green,14.065,15.0
Kingston KVR16LR11S8/4HB 4 GB,51.88,"3,1600","1,4",12.97,Black / Green,13.75,11.0
Kingston KVR16LSE11/4HB 4 GB,,"3,1600","1,4",,Black / Green,13.75,11.0
Kingston KVR16LSE11/8HB 8 GB,,"3,1600","1,8",,Black / Green,13.75,11.0
Kingston KVR16R11S8/4HB 4 GB,19.98,"3,1600","1,4",4.995,Black / Green,13.75,11.0
Crucial CT25664BA160BA 2 GB,,"3,1600","1,2",,Black / Green,13.75,11.0
Crucial CT4K8G4RFD8213 32 GB,,"4,2133","4,8",,Black / Green,14.065,15.0
Crucial BLT2KIT4G3D1608DT1TX0 8 GB,,"3,1600","2,4",,Black / Yellow,10.0,8.0
Crucial CT4G3ERVLD8160B 4 GB,,"3,1600","1,4",,Black / Green,13.75,11.0
GeIL GLR4128GB2400C14DQC 128 GB,,"4,2400","8,16",,Black / Red,11.667,14.0
GeIL GLR464GB3000C13QC 64 GB,,"4,3000","4,16",,Black / Red,8.667,13.0
Kingston D4G72M152Q 32 GB,,"4,2133","1,32",,Black / Green,14.065,15.0
Kingston HX321LS11IB2/8 8 GB,,"3,2133","1,8",,Black / Silver,10.314,11.0
Kingston KVR16LE11K3/24I 24 GB,,"3,1600","3,8",,Black / Green,13.75,11.0
Kingston KVR16LE11K4/32 32 GB,,"3,1600","4,8",,Black / Green,13.75,11.0
Kingston KVR16R11D8/8HB 8 GB,,"3,1600","1,8",,Black / Green,13.75,11.0
Mushkin ECO2 4 GB,,"3,1600","1,4",,Black / Silver,11.25,9.0
Mushkin ECO2 8 GB,,"3,1600","1,8",,Black / Silver,11.25,9.0
Mushkin ECO2 32 GB,,"3,1600","4,8",,Black / Silver,11.25,9.0
Mushkin ECO2 16 GB,,"3,1600","2,8",,Black / Silver,11.25,9.0
Toshiba PA5104U-1M4G 4 GB,,"3,1600","1,4",,Black / Blue,13.75,11.0
Avexir Notebook 4 GB,,"3,1600","1,4",,Black / Green,11.25,9.0
Avexir Notebook 8 GB,,"3,1600","1,8",,Black / Green,11.25,9.0
PNY Anarchy 8 GB,107.27,"3,2800","2,4",,Black / Red,8.571,12.0
Kingston KVR16LR11D4K3/48I 48 GB,,"3,1600","3,16",,Black / Green,13.75,11.0
Kingston KVR16R11S8K3/12I 12 GB,,"3,1600","3,4",,Black / Green,13.75,11.0
Mushkin Essentials 4 GB,23.99,"4,2133","1,4",5.997,Black / Green,14.065,15.0
PNY Anarchy X 32 GB,,"3,2400","4,8",,Black / Blue,9.167,11.0
PNY Anarchy 4 GB,,"3,1600","1,4",,Black / Blue,11.25,9.0
PNY Anarchy 4 GB,29.99,"4,2133","1,4",,Black / Red,14.065,15.0
PNY Anarchy X 8 GB,,"3,2400","2,4",,Black / Blue,9.167,11.0
Kingston KCS-UC421LQ/32G 32 GB,,"4,2133","1,32",,Black / Green,14.065,15.0
Kingston KVR16LR11S4K3/24 24 GB,,"3,1600","3,8",,Black / Green,13.75,11.0
Kingston KVR16LR11S4K3/24I 24 GB,,"3,1600","3,8",,Black / Green,13.75,11.0
Kingston KVR16LR11S4K4/32 32 GB,,"3,1600","4,8",,Black / Green,13.75,11.0
Kingston KVR16LR11S8K3/12I 12 GB,,"3,1600","3,4",,Black / Green,13.75,11.0
Kingston KVR16LR11S8K4/16I 16 GB,,"3,1600","4,4",,Black / Green,13.75,11.0
Kingston KVR16R11D8K3/24 24 GB,,"3,1600","3,8",,Black / Green,13.75,11.0
Kingston KVR16R11D8K3/24I 24 GB,171.48,"3,1600","3,8",,Black / Green,13.75,11.0
Kingston KVR16R11D8K4/32 32 GB,,"3,1600","4,8",,Black / Green,13.75,11.0
Kingston KVR16R11S4K3/24I 24 GB,,"3,1600","3,8",,Black / Green,13.75,11.0
Kingston KVR16R11S8K2/8 8 GB,,"3,1600","2,4",,Black / Green,13.75,11.0
Kingston KVR16R11S8K3/12 12 GB,,"3,1600","3,4",,Black / Green,13.75,11.0
Patriot PSD48G2133K 8 GB,,"4,2133","2,4",,Black / Green,14.065,15.0
Patriot PV38G186C0KGN 8 GB,,"3,1866","2,4",,Green,10.718,10.0
ADATA AX4U3000W4G16-QGZ 16 GB,,"4,3000","4,4",,Black / Gold,10.667,16.0
ADATA AX4U3300W4G16-DGZ 8 GB,,"4,3300","2,4",,Black / Gold,9.697,16.0
ADATA AX4U3333W4G16-DGZ 8 GB,,"4,3333","2,4",,Black / Gold,9.601,16.0
Kingston KVR16LR11D8/8HB 8 GB,,"3,1600","1,8",,Black / Green,13.75,11.0
Patriot PS34G16ER-B 4 GB,,"3,1600","1,4",,Black / Green,13.75,11.0
TEAMGROUP TDWED416G3000HC16AQC01 16 GB,,"4,3000","4,4",,Black / White,10.667,16.0
Kingston Impact 4 GB,,"4,2133","1,4",,Black / Silver,12.189,13.0
Kingston Impact 8 GB,,"4,2133","1,8",,Black / Silver,12.189,13.0
Kingston KVR21S15D8/8 8 GB,,"4,2133","1,8",,Black / Silver,14.065,15.0
Kingston KVR21S15S8/4 4 GB,,"4,2133","1,4",,Black / Silver,14.065,15.0
Kingston KVR21SE15S8/4 4 GB,,"4,2133","1,4",,Black / Silver,14.065,15.0
Panram Ninja-V 8 GB,,"4,2400","2,4",,Black / Silver,12.5,15.0
GeIL Super Luce 8 GB,,"4,2400","2,4",,Black / White,12.5,15.0
GeIL Super Luce 128 GB,,"4,2400","8,16",,White,11.667,14.0
GeIL GLWW464GB2400C14QC 64 GB,,"4,2400","4,16",,White,11.667,14.0
Panram PSD31333C92G2VS 4 GB,,"3,1333","2,2",,Black / Green,13.503,9.0
Panram PSD31333C94G2VS 8 GB,,"3,1333","2,4",,Black / Green,13.503,9.0
Panram PSD31600C114G2VS 8 GB,,"3,1600","2,4",,Black / Green,13.75,11.0
Panram PSD31600C114GVS 4 GB,,"3,1600","1,4",,Black / Green,13.75,11.0
Panram PSD3L1600C114G2VS 8 GB,,"3,1600","2,4",,Black / Green,13.75,11.0
Panram PSD3L1600C114GVS 4 GB,,"3,1600","1,4",,Black / Green,13.75,11.0
Panram PSD3L1600C118G2VS 16 GB,,"3,1600","2,8",,Black / Green,13.75,11.0
Panram Ninja 16 GB,,"3,1600","2,8",,Black / White,12.5,10.0
Panram Ninja 8 GB,,"3,1600","1,8",,Black / White,12.5,10.0
Panram Falcon 8 GB,,"3,1600","2,4",,Black / Red,11.25,9.0
Panram Falcon 4 GB,,"3,1600","1,4",,Black / Red,11.25,9.0
Panram Ninja 4 GB,,"3,1600","1,4",,Black / White,11.25,9.0
Panram Falcon 16 GB,,"3,1600","2,8",,Black / Red,11.25,9.0
Panram Hercules 8 GB,,"3,1600","1,8",,Black / Gold,11.25,9.0
Panram PSD31600C118GVS 8 GB,,"3,1600","1,8",,Black / Green,13.75,11.0
ADATA AX4U3200W4G16-DGZ 8 GB,,"4,3200","2,4",,Gold,10.0,16.0
Kingston KTL-TS421LQ/32G 32 GB,,"4,2133","1,32",,Black / Green,14.065,15.0
Kingston KVR21SE15D8/8 8 GB,,"4,2133","1,8",,Black / Green,14.065,15.0
Panram Hercules 16 GB,,"3,1866","2,8",,Black / Red,10.718,10.0
Kingston D1G64KL110 8 GB,,"3,1600","1,8",,Black / Green,13.75,11.0
Panram Ninja-V 32 GB,,"4,2133","4,8",,Black / Silver,12.189,13.0
Panram Ninja-V 4 GB,,"4,2400","1,4",,Black / Silver,12.5,15.0
Avexir Budget 4 GB,,"4,2133","1,4",,Black / Green,14.065,15.0
Avexir Raiden 32 GB,,"4,2666","4,8",,White / Blue,11.253,15.0
GeIL SUPER HERO 16 GB,,"4,3866","4,4",,Black / White,9.312,18.0
GeIL SUPER HERO 8 GB,,"4,3466","2,4",,Black / White,9.233,16.0
PNY NHS 16 GB,,"3,1600","2,8",,Black / Green,13.75,11.0
PNY NHS 8 GB,,"3,1600","2,4",,Black / Green,13.75,11.0
Panram PSD3L1600C118GVS 8 GB,,"3,1600","1,8",,Black / Green,13.75,11.0
Mushkin 996580 4 GB,,"2,800","2,2",,Black,10.0,4.0
Crucial CT2K25664BA160BA 4 GB,,"3,1600","2,2",,Black / Green,13.75,11.0
G.Skill Ripjaws 8 GB,38.27,"4,2133","1,8",4.784,Black / Blue,14.065,15.0
Kingston KVR18R13S8L/4 4 GB,,"3,1866","1,4",,Black / Green,13.934,13.0
Kingston Savage 64 GB,,"4,2400","4,16",,Black / Silver,11.667,14.0
G.Skill Ripjaws 64 GB,,"4,2133","4,16",,Black,14.065,15.0
G.Skill Ripjaws 4 GB,17.24,"4,2400","1,4",4.31,Black,13.333,16.0
G.Skill Ripjaws 16 GB,78.0,"4,2666","1,16",4.875,Black,13.503,18.0
Klevv Fit 8 GB,,"3,1600","2,4",,Black / Silver,11.25,9.0
Klevv FIT Faker Edition 8 GB,,"3,1600","2,4",,Blue / White,11.25,9.0
Crucial CT2KIT25664BA160BJ 4 GB,34.99,"3,1600","2,2",8.748,Black / Green,13.75,11.0
GeIL POTENZA 32 GB,,"4,3000","4,8",,Black / Red,10.667,16.0
Kingston ValueRAM 16 GB,58.95,"4,2133","1,16",3.684,Black / Green,14.065,15.0
Kingston ValueRAM 16 GB,48.99,"4,2133","1,16",3.062,Black / Green,14.065,15.0
Kingston ValueRAM 8 GB,34.76,"4,2133","1,8",4.345,Black / Green,14.065,15.0
Kingston KVR21R15S4/8I 8 GB,39.99,"4,2133","1,8",4.999,Black / Green,14.065,15.0
Kingston KVR21R15S4K4/32I 32 GB,,"4,2133","4,8",,Black / Green,14.065,15.0
Panram Value 8 GB,,"4,3000","1,8",,Black,10.667,16.0
Crucial CT2K4G4SFS8213 8 GB,,"4,2133","2,4",,Black / Green,14.065,15.0
Crucial CT2K8G4SFD8213 16 GB,,"4,2133","2,8",,Black / Green,14.065,15.0
Samsung M393B2G70BH0-CMAQ8M 16 GB,,"3,1866","1,16",,Black / Green,13.934,13.0
Kingston Savage 4 GB,,"4,2400","1,4",,Black,10.0,12.0
Kingston KVR21R15D8/8I 8 GB,,"4,2133","1,8",,Black / Green,14.065,15.0
TEAMGROUP Dark Pro 8 GB,,"4,3000","2,4",,Black / Red,10.0,15.0
Crucial CT2K8G3ERVLD8160B 16 GB,,"3,1600","2,8",,Black,13.75,11.0
Crucial CT2KIT51272BA186DJ 8 GB,,"3,1866","2,4",,Black / Green,13.934,13.0
Avexir ROG Impact 8 GB,,"4,2666","2,4",,Black / Red,11.253,15.0
Avexir ROG Red Tesla 8 GB,,"4,2666","2,4",,Black / Red,11.253,15.0
Avexir ROG Impact 16 GB,,"4,2666","4,4",,Black / Red,11.253,15.0
Avexir ROG Red Tesla 16 GB,,"4,2666","4,4",,Black / Red,11.253,15.0
Avexir ROG Red Tesla 32 GB,,"4,2666","4,8",,Black / Red,11.253,15.0
Kingston D4G72M151 32 GB,,"4,2133","1,32",,Black / Green,14.065,15.0
Kingston KVR21R15D8K4/32I 32 GB,,"4,2133","4,8",,Black / Green,14.065,15.0
Kingston KVR16E11K3/24I 24 GB,,"3,1600","3,8",,Black / Green,13.75,11.0
Kingston KVR16LR11D4K4/64I 64 GB,,"3,1600","4,16",,Black / Green,13.75,11.0
Avexir Green Tesla 16 GB,,"4,2666","2,8",,Black / Green,11.253,15.0
Corsair Dominator Platinum ROG 16 GB,,"4,3200","4,4",,Black / Red,10.0,16.0
G.Skill Trident Z 64 GB,478.0,"4,3200","8,8",7.469,Silver / White,8.75,14.0
Corsair Mac Memory 16 GB,,"3,1866","2,8",,Green,11.79,11.0
Corsair Mac Memory 32 GB,,"3,1866","4,8",,Green,11.79,11.0
Avexir Green Tesla 32 GB,,"4,3000","4,8",,Black / Green,10.667,16.0
G.Skill FORTIS 32 GB,115.0,"4,2400","4,8",3.594,Black / Red,13.333,16.0
TEAMGROUP T-Force Xtreem 8 GB,,"4,3466","2,4",,Black / Silver,9.81,17.0
Avexir AVD4SZ121331508G-1B 8 GB,,"4,2133","1,8",,Black,14.065,15.0
Corsair Vengeance Performance 64 GB,,"4,2400","4,16",,Black / Yellow,13.333,16.0
Kingston HX421S14IBK4/32 64 GB,,"4,2133","4,16",,Black,13.127,14.0
Kingston Impact 32 GB,199.99,"4,2400","4,8",6.25,Black,12.5,15.0
Kingston Impact 64 GB,,"4,2400","4,16",,Black,12.5,15.0
Kingston KCP421SD8/16 16 GB,,"4,2133","1,16",,Black / Green,14.065,15.0
